日期,成交股數,成交金額,成交筆數,開盤價,最高價,最低價,收盤價,漲跌價差,收盤價MA5,收盤價MA10,收盤價MA20,收盤價MA60,收盤價MA120,收盤價MA240,成交股數MA5,成交股數MA10,成交股數MA20,成交股數MA60,成交股數MA120,成交股數MA240,成交金額MA5,成交金額MA10,成交金額MA20,成交金額MA60,成交金額MA120,成交金額MA240,成交股數.1,開盤價.1,最高價.1,最低價.1,收盤價.1,漲跌價差.1,燦坤/台灣50,1,2,3,4,5,6,7,8,9,10,11,12,當前資產部位
2017/8/21,2050279,166059249,1214,81.05,81.2,80.75,81.05,-0.1,81.23,81.48,81.8825,80.4425,77.41666667,74.589375,3065284.2,2959609.1,3023593.75,3547880.283,3723132.092,4214517.475,248340216,240946721.8,247487771.3,285472549.6,287547298.4,312177489.5,2050279,81.05,81.2,80.75,81.05,-0.1,0.290561382,0,0,0,0,0,0,0,1,0,0,0,0,0
2017/8/22,3986645,326026244,1808,81.45,81.9,81.45,81.85,0.8,81.34,81.375,81.8525,80.53166667,77.49583333,74.63854167,3320841,3059699,3116593.7,3569302.683,3730459.55,4216316.313,269541887.4,248799054.3,255038372.7,287453439.7,288383132.4,312502628,3986645,81.45,81.9,81.45,81.85,0.8,0.289554062,0,0,0,0,0,0,0,1,0,0,0,0,0
2017/8/23,5504507,451486956,1548,82,82.25,81.75,81.75,-0.1,81.49,81.335,81.8325,80.6125,77.5725,74.6875,3165175.2,3297926.9,3273946.8,3624016.267,3717514.842,4223455,258299910.6,268273086.5,267905664.2,292139315.1,287876855.7,313278277.9,5504507,82,82.25,81.75,81.75,-0.1,0.295412844,0,0,0,0,0,0,0,1,0,0,0,0,0
2017/8/24,3487871,287289732,1621,81.85,82.55,81.85,82.55,0.8,81.67,81.43,81.81,80.70166667,77.65958333,74.74229167,3468989,3329814.6,3337654.35,3623131.883,3709828.55,4216295.792,283661624.8,271129209.1,273106200.3,292372681.1,287619806.5,312963040.4,3487871,81.85,82.55,81.85,82.55,0.8,0.298606905,0,0,0,0,0,0,0,1,0,0,0,0,0
2017/8/25,2614758,216110040,1497,82.65,82.75,82.4,82.7,0.15,81.98,81.575,81.84,80.79,77.7475,74.79916667,3528812,3316561.4,3248312.2,3632506.267,3713473.508,4202335.704,289394444.2,270467092.4,265815435.4,293329356.5,288111508.5,312150498.6,2614758,82.65,82.75,82.4,82.7,0.15,0.301088271,0,0,0,0,0,0,0,1,0,0,0,0,0
2017/8/28,2773226,229032672,1625,82.7,82.8,82.4,82.55,-0.15,82.28,81.755,81.9,80.86583333,77.83166667,74.855,3673401.4,3369342.8,3246643.55,3624030.833,3719689.592,4202992.971,301989128.8,275164672.4,265851454.2,292904227.6,288796209.3,312351514.3,2773226,82.7,82.8,82.4,82.55,-0.15,0.30284676,0,0,0,0,0,0,0,1,0,0,0,0,0
2017/8/29,1228682,100988135,758,82.25,82.4,81.95,82.3,-0.25,82.37,81.855,81.925,80.93833333,77.91041667,74.905,3121808.8,3221324.9,3175958.15,3624458.75,3711744.05,4172599.808,256981507,263261697.2,260082656.6,293025957.4,288316692.9,310281790.2,1228682,82.25,82.4,81.95,82.3,-0.25,0.303159174,0,0,0,0,0,0,0,1,0,0,0,0,0
2017/8/30,4119943,340949183,1574,82.65,82.9,82.6,82.7,0.4,82.56,82.025,81.935,81.0175,77.99916667,74.954375,2844896,3005035.6,3129682.4,3662377.967,3717898.617,4159170.525,234873952.4,246586931.5,256332893.5,296310900.9,289126060,309541103,4119943,82.65,82.9,82.6,82.7,0.4,0.301088271,0,0,0,0,0,0,0,1,0,0,0,0,0
2017/8/31,3284317,272401261,863,83.15,83.15,82.7,82.95,0.25,82.64,82.155,81.9725,81.09583333,78.09041667,75.000625,2804185.2,3136587.1,3092442.85,3685668.9,3700073.883,4132493.608,231896258.2,257778941.5,253407270.4,298393897.3,288154140.2,307788256,3284317,83.15,83.15,82.7,82.95,0.25,0.300180832,0,0,0,0,0,0,0,1,0,0,0,0,0
2017/9/1,4429357,367698896,1242,82.95,83.2,82.65,83,0.05,82.7,82.34,82.005,81.17916667,78.17791667,75.048125,3167105,3347958.5,3256710.8,3709317.95,3716023.675,4131472.892,262214029.4,275804236.8,267087740.1,300601307.3,289701010.7,307926310.6,4429357,82.95,83.2,82.65,83,0.05,0.298192771,0,0,0,0,0,0,0,0,1,0,0,0,0
2017/9/4,2595960,215379980,1249,82.9,83.05,82.7,82.85,-0.15,82.76,82.52,82,81.27416667,78.26,75.1,3131651.8,3402526.6,3181067.85,3697570.367,3704753.733,4120496.167,259483491,280736309.9,260841515.9,299941115.5,289096237.7,307286289.3,2595960,82.9,83.05,82.7,82.85,-0.15,0.298732649,0,0,0,0,0,0,0,0,1,0,0,0,0
2017/9/5,2564014,212297667,894,82.9,83,82.65,82.95,0.1,82.89,82.63,82.0025,81.36916667,78.34416667,75.15645833,3398718.2,3260263.5,3159981.25,3713370.933,3697034.083,4094405.575,281745397.4,269363452.2,259081253.3,301401723.9,288746766.6,305619782.5,2564014,82.9,83,82.65,82.95,0.1,0.297769741,0,0,0,0,0,0,0,0,1,0,0,0,0
2017/9/6,2891459,239135774,733,82.7,82.9,82.35,82.6,-0.35,82.87,82.715,82.025,81.465,78.4175,75.21375,3153021.4,2998958.7,3148442.8,3705218.717,3658253.333,4076301.504,261382715.6,248128334,258200710.3,301055312.1,286106462.4,304539581.1,2891459,82.7,82.9,82.35,82.6,-0.35,0.29842615,0,0,0,0,0,0,0,0,1,0,0,0,0
2017/9/7,1368850,112962000,523,82.8,82.85,82.2,82.25,-0.35,82.73,82.685,82.0575,81.55416667,78.48625,75.26958333,2769928,2787056.6,3058435.6,3702908.283,3625778.125,4052324.688,229494863.4,230695560.8,250912385,301008962.2,283801755.3,302967757.2,1368850,82.8,82.85,82.2,82.25,-0.35,0.299088146,0,0,0,0,0,0,0,0,1,0,0,0,0
2017/9/8,2841807,235025531,460,82.4,82.9,82.4,82.7,0.45,82.67,82.685,82.13,81.6375,78.55916667,75.32895833,2452418,2809761.5,3063161.45,3679720.183,3607183.3,4040731.546,202960190.4,232587109.9,251527101.2,299472144.8,282630803.8,302336343.6,2841807,82.4,82.9,82.4,82.7,0.45,0.299274486,0,0,0,0,0,0,0,0,1,0,0,0,0
2017/9/11,1627740,134840770,641,83.25,83.35,82.5,82.55,-0.15,82.61,82.685,82.22,81.70416667,78.62291667,75.37708333,2258774,2695212.9,3032277.85,3621101.933,3549820.55,4006314.192,186852348.4,223167919.7,249166296.1,295000894.8,278462905.6,300001258.5,1627740,83.25,83.35,82.5,82.55,-0.15,0.298606905,0,0,0,0,0,0,0,0,1,0,0,0,0
2017/9/12,1394251,115579395,484,82.95,83.05,82.65,82.85,0.3,82.59,82.74,82.2975,81.76083333,78.695,75.426875,2024821.4,2711769.8,2966547.35,3576892.217,3520272.85,4000476.988,167508694,224627045.7,243944371.5,291578789.9,276374703,299658344.7,1394251,82.95,83.05,82.65,82.85,0.3,0.297525649,0,0,0,0,0,0,0,0,1,0,0,0,0
2017/9/13,2175414,179336920,853,82.9,83,82.25,82.3,-0.55,82.53,82.7,82.3625,81.80666667,78.76125,75.47291667,1881612.4,2517316.9,2761176.25,3386266.55,3504185.008,3958890.3,155548923.2,208465819.4,227526375.5,276488409.3,275323805.6,296801718.7,2175414,82.9,83,82.25,82.3,-0.55,0.29890644,0,0,0,0,0,0,0,0,1,0,0,0,0
2017/9/14,1749686,144135177,543,82.3,82.55,82.15,82.35,0.05,82.55,82.64,82.3975,81.85,78.82875,75.51854167,1957779.6,2363853.8,2750220.45,3313547.983,3491198.058,3945641.567,161783558.6,195639211,226709076.3,270763062,274479457.5,295933403.6,1749686,82.3,82.55,82.15,82.35,0.05,0.297510625,0,0,0,0,0,0,0,0,1,0,0,0,0
2017/9/15,1821006,149836316,666,82.35,82.5,82.1,82.35,0,82.48,82.575,82.4575,81.89416667,78.89666667,75.56208333,1753619.4,2103018.7,2725488.6,3201946.6,3485753.608,3935663.517,144745715.6,173852953,224828594.9,261938441.1,274198078.5,295297426.5,1821006,82.35,82.5,82.1,82.35,0,0.298724954,0,0,0,0,0,0,0,0,1,0,0,0,0
2017/9/18,2692818,223439577,1093,82.85,83.15,82.6,83.15,0.8,82.6,82.605,82.5625,81.92333333,78.97083333,75.61270833,1966635,2112704.5,2757615.55,3009252.217,3461814.308,3931314.517,162465477,174658912.7,227697611.3,246456297.6,272614758.4,295120474.8,2692818,82.85,83.15,82.6,83.15,0.8,0.294046903,0,0,0,0,0,0,0,0,1,0,0,0,0
2017/9/19,1456448,120871287,689,83.2,83.3,82.65,82.75,-0.4,82.58,82.585,82.6075,81.9475,79.04375,75.65791667,1979074.4,2001947.9,2631105.7,2983089.65,3453416.433,3897281.038,163523855.4,165516274.7,217439863.5,244375705.4,272098035.6,292741682.7,1456448,83.2,83.3,82.65,82.75,-0.4,0.294864048,0,0,0,0,0,0,0,0,1,0,0,0,0
2017/9/20,9963674,818692732,3861,82.5,82.65,82.1,82.2,-0.55,82.56,82.545,82.63,81.975,79.11291667,75.70479167,3536726.4,2709169.4,2854064.05,3044369.017,3518268.233,3914446.6,291395017.8,223471970.5,235800152.3,249583455.6,277574639.3,294422553.9,9963674,82.5,82.65,82.1,82.2,-0.55,0.297445255,0,0,0,0,0,0,0,0,1,0,0,0,0
2017/9/21,1830228,150729480,677,82.05,82.8,81.95,82.7,0.5,82.63,82.59,82.6375,82.00916667,79.18791667,75.75166667,3552834.8,2755307.2,2771181.9,3051085.233,3516779.408,3905872.408,292713878.4,227248718.5,228972139.7,250172610.9,277594238.5,293895057.2,1830228,82.05,82.8,81.95,82.7,0.5,0.295042322,0,0,0,0,0,0,0,0,1,0,0,0,0
2017/9/22,5605786,458418952,1799,82.6,82.6,81.55,81.6,-1.1,82.48,82.48,82.5825,82.02916667,79.24583333,75.79270833,4309790.8,3031705.1,2920733.3,3093337.45,3533541.225,3907688.813,354430405.6,249588060.6,241087585.3,253713076.3,279181803.5,294262573.3,5605786,82.6,82.6,81.55,81.6,-1.1,0.300245098,0,0,0,0,0,0,0,0,1,0,0,0,0
2017/9/25,7071046,572821645,3080,81.55,81.55,80.75,80.95,-0.65,82.04,82.32,82.5025,82.0375,79.30041667,75.83208333,5185436.4,3576035.7,3135624.3,3185337.45,3569040.358,3925325.213,424306819.2,293386148.1,258277033.9,261181788.3,282211644.7,295802173.9,7071046,81.55,81.55,80.75,80.95,-0.65,0.298332304,0,0,0,0,0,0,0,0,1,0,0,0,0
2017/9/26,11752300,947629479,4705,80.8,81.05,80.3,80.3,-0.65,81.55,82.065,82.4025,82.0425,79.35208333,75.86791667,7244606.8,4611840.6,3661805.2,3360589.133,3651233.15,3965660.763,589658457.6,376591156.5,300609101.1,275319408.1,288946007.6,299132437.3,11752300,80.8,81.05,80.3,80.3,-0.65,0.301992528,0,0,0,0,0,0,0,0,1,0,0,0,0
2017/9/27,6242902,504135812,2313,80.6,80.9,80.55,80.7,0.4,81.25,81.905,82.3025,82.04166667,79.40625,75.905625,6500452.4,5018589.4,3767953.15,3426732.3,3694417.425,3978950.25,526747073.6,409071045.7,308768432.6,280679497.4,292491922.8,300320885.3,6242902,80.6,80.9,80.55,80.7,0.4,0.299256506,0,0,0,0,0,0,0,0,1,0,0,0,0
2017/9/28,6899317,555464689,2076,80.75,80.8,80.3,80.4,-0.3,80.79,81.71,82.175,82.04166667,79.46041667,75.94291667,7514270.2,5533552.5,3948703.15,3500180.6,3741353.742,3978756.475,607694115.4,450203996.9,322921604,286599430.6,296339299.1,300555953.6,6899317,80.75,80.8,80.3,80.4,-0.3,0.299751244,0,0,0,0,0,0,0,0,1,0,0,0,0
2017/9/29,3443865,277186537,1210,80.45,80.65,80.3,80.65,0.25,80.6,81.54,82.0575,82.05333333,79.51541667,75.97791667,7081886,5695838.4,3899428.55,3498081.517,3753884.725,3967867.588,571447632.4,462939019,318395986,286462532.2,297453685.4,299894758.4,3443865,80.45,80.65,80.3,80.65,0.25,0.297582145,0,0,0,0,0,0,0,0,1,0,0,0,0
2017/9/30,1585133,128476096,801,81,81.2,80.85,81.2,0.55,80.65,81.345,81.975,82.0675,79.57208333,76.0175,5984703.4,5585069.9,3848887.2,3465334.917,3717055.208,3951743.383,482578522.6,453442670.9,314050791.8,283857621.3,294805073.9,298797116.8,1585133,81,81.2,80.85,81.2,0.55,0.295566502,0,0,0,0,0,0,0,0,1,0,0,0,0
2017/10/2,3261192,265639968,931,81.25,81.6,81.25,81.5,0.3,80.89,81.22,81.9025,82.06666667,79.63833333,76.059375,4286481.8,5765544.3,3883746.1,3450708.6,3721946.142,3950193.275,346180620.4,467919539,316717906.9,282680861.8,295377116.7,298820969.1,3261192,81.25,81.6,81.25,81.5,0.3,0.293251534,0,0,0,0,0,0,0,0,0,1,0,0,0
2017/10/3,1578103,128664783,573,81.55,81.7,81.3,81.5,0,81.05,81.15,81.8475,82.06583333,79.70416667,76.10125,3353522,4926987.2,3818078.3,3411206.533,3690601.25,3938343.296,271086414.6,398916744.1,311194357.3,279456393.5,293173095.3,298048689.2,1578103,81.55,81.7,81.3,81.5,0,0.293865031,0,0,0,0,0,0,0,0,0,1,0,0,0
2017/10/5,6407078,524400046,851,81.5,82.1,81.5,81.85,0.35,81.34,81.065,81.8275,82.06,79.77291667,76.1425,3255074.2,5384672.2,4069989.7,3451447.433,3709827.533,3949956.346,264873486,436283800.7,331766259.6,282728744.4,295023330.6,299152675.6,6407078,81.5,82.1,81.5,81.85,0.35,0.290164936,0,0,0,0,0,0,0,0,0,1,0,0,0
2017/10/6,4126781,338645008,1028,82.1,82.2,81.95,82.1,0.25,81.63,81.115,81.7975,82.06083333,79.85041667,76.183125,3391657.4,5236771.7,4134238.4,3482199.883,3667671.992,3877254.05,277165180.2,424306406.3,336947233.5,285255114.6,292265933.8,294049198.1,4126781,82.1,82.2,81.95,82.1,0.25,0.287454324,0,0,0,0,0,0,0,0,0,1,0,0,0
2017/10/11,15975456,1328351032,5338,82.45,83.4,82.45,83.4,1.3,82.07,81.36,81.84,82.08083333,79.93875,76.22791667,6269722,6127212.7,4851624.2,3703663.433,3774615.325,3923668.317,517140167.4,499859345,396622746.6,303709193.1,301432007.5,298120977,15975456,82.45,83.4,82.45,83.4,1.3,0.282374101,0,0,0,0,0,0,0,0,0,1,0,0,0
2017/10/12,8770044,736349192,3463,83.55,84.2,83.55,84.2,0.8,82.61,81.75,81.9075,82.11083333,80.02791667,76.27625,7371492.4,5828987.1,5220413.85,3795202.4,3820638.917,3942565.417,611282012.2,478731316.3,427661236.4,311491135.3,305583383.1,299905001.2,8770044,83.55,84.2,83.55,84.2,0.8,0.277909739,0,0,0,0,0,0,0,0,0,1,0,0,0
2017/10/13,3596016,301743272,1384,83.95,84.05,83.75,84.05,-0.15,83.12,82.085,81.995,82.13333333,80.11458333,76.32354167,7775075,5564298.5,5291443.95,3734007.833,3814693.517,3943944.142,645897710,458492062.3,433781554,306502261.6,305452850.9,300172210.1,3596016,83.95,84.05,83.75,84.05,-0.15,0.278405711,0,0,0,0,0,0,0,0,0,1,0,0,0
2017/10/16,4045713,340972938,1852,84.05,84.5,84.05,84.5,0.45,83.65,82.495,82.1025,82.16416667,80.19916667,76.36979167,7302802,5278938.1,5406245.3,3767758.283,3800923.95,3945318.892,609212288.4,437042887.2,443623442.1,309399836,304772640.2,300460220.5,4045713,84.05,84.5,84.05,84.5,0.45,0.278698225,0,0,0,0,0,0,0,0,0,1,0,0,0
2017/10/17,3233897,273273995,1105,84.55,84.7,84.3,84.3,-0.2,84.09,82.86,82.2,82.20083333,80.28041667,76.416875,7124225.2,5257941.3,5476889.85,3747224.7,3793556.817,3946841.571,596138085.8,436651633,449795326,307837148.1,304490841.2,300725932.2,3233897,84.55,84.7,84.3,84.3,-0.2,0.28232503,0,0,0,0,0,0,0,0,0,1,0,0,0
2017/10/18,4472628,378300867,1094,84.8,85,84.3,84.6,0.3,84.33,83.2,82.2725,82.23916667,80.36458333,76.466875,4823659.6,5546690.8,5565880.35,3782363.217,3800117.967,3952267.504,406128052.8,461634110.1,457538390.5,310907924.4,305360480.2,301341914.7,4472628,84.8,85,84.3,84.6,0.3,0.280141844,0,0,0,0,0,0,0,0,0,1,0,0,0
2017/10/19,2447441,208033714,895,84.7,85.2,84.7,84.9,0.3,84.47,83.54,82.38,82.28,80.45083333,76.518125,3559139,5465315.7,5615430,3787709.8,3783654.142,3944652.521,300464957.2,455873484.7,461896511.9,311458249.3,304348686.3,300916338.2,2447441,84.7,85.2,84.7,84.9,0.3,0.279740872,0,0,0,0,0,0,0,0,0,1,0,0,0
2017/10/20,1725562,146031654,620,84.4,84.85,84.4,84.55,-0.35,84.57,83.845,82.4975,82.32,80.52875,76.56791667,3185048.2,5480061.6,5203524.4,3777178.417,3666964.125,3929075.088,269322633.6,457610171.8,428263458,310656424.8,295702704.3,299882151.6,1725562,84.4,84.85,84.4,84.55,-0.35,0.279716144,0,0,0,0,0,0,0,0,0,1,0,0,0
2017/10/23,1771858,149959192,527,84.7,84.95,84.45,84.5,-0.05,84.57,84.11,82.5875,82.345,80.60333333,76.6175,2730277.2,5016539.6,5200605.9,3769814.05,3642463.333,3928023.092,231119884.4,420166086.4,428224943.6,310101094.5,293987952.9,299895956.3,1771858,84.7,84.95,84.45,84.5,-0.05,0.279289941,0,0,0,0,0,0,0,0,0,1,0,0,0
2017/10/24,1072153,90505455,408,84.5,84.5,84.2,84.4,-0.1,84.59,84.34,82.7275,82.38333333,80.67625,76.67020833,2297928.4,4711076.8,4973924.25,3714323.25,3618091.067,3909563.4,194566176.4,395352131.1,409829268.7,305577429.8,292227072.5,298628832.2,1072153,84.5,84.5,84.2,84.4,-0.1,0.28021327,0,0,0,0,0,0,0,0,0,1,0,0,0
2017/10/25,2416641,203863633,545,84.3,84.6,84.2,84.35,-0.05,84.54,84.435,82.8975,82.43333333,80.75291667,76.725,1886731,3355195.3,4741204,3707823.95,3594164.617,3900654.688,159678729.6,282903391.2,391381368.1,305169952.1,290610263.3,298125074.9,2416641,84.3,84.6,84.2,84.35,-0.05,0.278601067,0,0,0,0,0,0,0,0,0,1,0,0,0
2017/10/26,3226482,271833233,792,84.15,84.4,84,84.25,-0.1,84.41,84.44,83.095,82.47416667,80.82416667,76.78020833,2042539.2,2800839.1,4314913.1,3717558.817,3587023.85,3895988.483,172438633.4,236451795.3,357591555.8,306094437.8,290308112.3,297971768.1,3226482,84.15,84.4,84,84.25,-0.1,0.278931751,0,0,0,0,0,0,0,0,0,1,0,0,0
2017/10/27,2141138,180898607,561,84.3,84.75,84.2,84.3,0.05,84.36,84.465,83.275,82.50416667,80.89375,76.83145833,2125654.4,2655351.3,4109824.9,3669153.483,3569948.033,3891429.163,179412024,224367328.8,341429695.6,302177007.2,289154658,297757205.5,2141138,84.3,84.75,84.2,84.3,0.05,0.277580071,0,0,0,0,0,0,0,0,0,1,0,0,0
2017/10/30,3357992,285709119,709,85.1,85.35,84.8,84.95,0.65,84.45,84.51,83.5025,82.55,80.96625,76.88395833,2442881.2,2586579.2,3932758.65,3657968.217,3583239.342,3894195.342,206562009.4,218840946.9,327941917.1,301423597.1,290416859.4,298137115.5,3357992,85.1,85.35,84.8,84.95,0.65,0.274867569,0,0,0,0,0,0,0,0,0,1,0,0,0
2017/10/31,2131434,181429580,552,85,85.35,84.8,85.2,0.25,84.61,84.6,83.73,82.5975,81.03875,76.94729167,2654737.4,2476332.9,3867137.1,3674425.483,3584182.017,3820006.838,224746834.4,209656505.4,323154069.2,302879265.1,290644203.1,293014230.3,2131434,85,85.35,84.8,85.2,0.25,0.273474178,0,0,0,0,0,0,0,0,0,1,0,0,0
2017/11/1,1313748,111897404,430,85.35,85.4,84.95,85.1,-0.1,84.76,84.65,83.925,82.63333333,81.11208333,77.001875,2434158.8,2160444.9,3853567.85,3627840.967,3571705.008,3797565.375,206353588.6,183016159.1,322325134.6,299072480.8,289789242.9,291472615.9,1313748,85.35,85.4,84.95,85.1,-0.1,0.273795535,0,0,0,0,0,0,0,0,0,0,1,0,0
2017/11/2,1562537,132638338,479,84.95,85.05,84.7,84.8,-0.3,84.87,84.64,84.09,82.665,81.18125,77.06333333,2101369.8,2071954.5,3768635.1,3604120.817,3574011.817,3769176.65,178514609.6,175476621.5,315675053.1,297158071.1,290075522.8,289575191.5,1562537,84.95,85.05,84.7,84.8,-0.3,0.274764151,0,0,0,0,0,0,0,0,0,0,1,0,0
2017/11/3,1455869,123451696,483,84.95,85.05,84.6,84.7,-0.1,84.95,84.655,84.25,82.7075,81.24958333,77.12416667,1964316,2044985.2,3762523.4,3576348.167,3572824.625,3745587.975,167025227.4,173218625.7,315414398.8,294936488.8,290086849.4,288019763.3,1455869,84.95,85.05,84.6,84.7,-0.1,0.273317591,0,0,0,0,0,0,0,0,0,0,1,0,0
2017/11/6,1573301,133589185,749,85.2,85.3,84.6,84.85,0.15,84.93,84.69,84.4,82.76166667,81.32083333,77.18645833,1607377.8,2025129.5,3520834.55,3549753.283,3574839.4,3735411.379,136601240.6,171581625,295873855.7,292850833.4,290354771.3,287406343.3,1573301,85.2,85.3,84.6,84.85,0.15,0.272245138,0,0,0,0,0,0,0,0,0,0,1,0,0
2017/11/7,2211471,188228636,827,85,85.3,84.85,85.3,0.45,84.95,84.78,84.56,82.82916667,81.39916667,77.25020833,1623385.2,2139061.3,3425069.05,3540822.967,3557668.925,3641502.467,137961051.8,181353943.1,288353037.1,292275790.6,289228406.9,280943802.8,2211471,85,85.3,84.85,85.3,0.45,0.269636577,0,0,0,0,0,0,0,0,0,0,1,0,0
2017/11/8,809880,68867950,399,85.2,85.2,84.95,84.95,-0.35,84.92,84.84,84.6375,82.89916667,81.475,77.31166667,1522611.6,1978385.2,2666790.25,3516897.433,3554727.533,3631070.775,129355161,167854374.8,225378883,290389308.5,289067582.2,280263546.8,809880,85.2,85.2,84.95,84.95,-0.35,0.270158917,0,0,0,0,0,0,0,0,0,0,1,0,0
2017/11/9,1258299,106726777,562,84.95,85.05,84.4,84.4,-0.55,84.84,84.855,84.6475,82.95083333,81.54458333,77.37,1461764,1781566.9,2291203,3492721.4,3543745.55,3627482.275,124172848.8,151343729.2,193897762.3,288501123.4,288325380.7,280088529.1,1258299,84.95,85.05,84.4,84.4,-0.55,0.270734597,0,0,0,0,0,0,0,0,0,0,1,0,0
2017/11/10,923206,77817461,552,84.3,84.55,83.95,84.55,0.15,84.81,84.88,84.6725,83.01,81.61291667,77.42854167,1355231.4,1659773.7,2157562.5,3403394.233,3519402.675,3620287.342,115046001.8,141035614.6,182701471.7,281336467.1,286533129.7,279635583.1,923206,84.3,84.55,83.95,84.55,0.15,0.269071555,0,0,0,0,0,0,0,0,0,0,1,0,0
2017/11/13,979282,82529190,552,84.25,84.4,84.2,84.3,-0.25,84.7,84.815,84.6625,83.05416667,81.67958333,77.48208333,1236427.6,1421902.7,2004240.95,3386902.233,3503511.125,3602310.258,104834002.8,120717621.7,169779284.3,280037267.5,285384620.1,278408572.1,979282,84.25,84.4,84.2,84.3,-0.25,0.271648873,0,0,0,0,0,0,0,0,0,0,1,0,0
2017/11/14,1015799,85431374,620,84.3,84.3,83.95,84.15,-0.15,84.47,84.71,84.655,83.10416667,81.73916667,77.53354167,997293.2,1310339.2,1893336.05,3365238.167,3472959.642,3598593.933,84274550.4,111117801.1,160387153.3,278337024.7,283095755.5,278194361.4,1015799,84.3,84.3,83.95,84.15,-0.15,0.271538919,0,0,0,0,0,0,0,0,0,0,1,0,0
2017/11/15,6270191,523327685,2923,83.8,83.85,83.15,83.3,-0.85,84.14,84.53,84.59,83.14166667,81.79208333,77.583125,2089355.4,1805983.5,1983214.2,3435570.033,3491725.158,3615122.188,175166497.4,152260829.2,167638494.2,284291498.7,284882024.1,279690082.6,6270191,83.8,83.85,83.15,83.3,-0.85,0.278511405,0,0,0,0,0,0,0,0,0,0,1,0,0
2017/11/16,2176812,181765196,1253,83.3,83.75,83.2,83.6,0.3,83.98,84.41,84.525,83.17083333,81.85125,77.63416667,2273058,1867411,1969682.75,3405406.15,3487354.417,3613153.696,190174181.2,157173515,166325068.3,281887147.9,284670293.8,279658879.6,2176812,83.3,83.75,83.2,83.6,0.3,0.276315789,0,0,0,0,0,0,0,0,0,0,1,0,0
2017/11/17,7196119,606871857,1336,84.3,84.45,84.15,84.35,0.75,83.94,84.375,84.515,83.21416667,81.91333333,77.68666667,3527640.6,2441436,2243210.6,3433599.683,3528807.975,3632112.321,295985060.4,205515531.1,189367078.4,284476896.2,288308105.7,281396100.1,7196119,84.3,84.45,84.15,84.35,0.75,0.273858921,0,0,0,0,0,0,0,0,0,0,1,0,0
2017/11/20,2301024,193525979,1105,84.4,84.45,83.9,84,-0.35,83.88,84.29,84.49,83.23833333,81.97,77.738125,3791989,2514208.3,2269668.9,3413818.9,3518475.392,3635792.125,318184418.2,211509210.5,191545417.8,282914167,287643424,281778169.7,2301024,84.4,84.45,83.9,84,-0.35,0.273214286,0,0,0,0,0,0,0,0,0,0,1,0,0
2017/11/21,4469688,376042144,1019,83.9,84.8,83.9,84.75,0.75,84,84.235,84.5075,83.2725,82.03125,77.7925,4482766.8,2740030,2439545.65,3444734.4,3538620.333,3646422.804,376306572.2,230290561.3,205822252.2,285579702.1,289454529.3,282771712.6,4469688,83.9,84.8,83.9,84.75,0.75,0.27079646,0,0,0,0,0,0,0,0,0,0,1,0,0
2017/11/22,4913723,419446227,1676,85.15,85.6,84.9,85.15,0.4,84.37,84.255,84.5475,83.31583333,82.09083333,77.84729167,4211473.2,3150414.3,2564399.75,3480409.35,3552220.092,3658747.413,355530280.6,265348389,216601381.9,288753261.3,290828744.4,283933029.6,4913723,85.15,85.6,84.9,85.15,0.4,0.26893717,0,0,0,0,0,0,0,0,0,0,1,0,0
2017/11/23,1552051,132161764,597,85.15,85.35,84.95,85.2,0.05,84.69,84.335,84.595,83.36416667,82.15125,77.905625,4086521,3179789.5,2480678.2,3485798.833,3555128.792,3651432.217,345609594.2,267891887.7,209617808.5,289272821.8,291149389.6,283504000.3,1552051,85.15,85.35,84.95,85.2,0.05,0.269953052,0,0,0,0,0,0,0,0,0,0,1,0,0
2017/11/24,1068534,91012427,530,85.25,85.3,84.95,85.15,-0.05,84.85,84.395,84.6375,83.405,82.21125,77.96416667,2861004,3194322.3,2427048,3434942.017,3548659.992,3650100.404,242437708.2,269211384.3,205123499.5,285107209.2,290709055.1,283472481.7,1068534,85.25,85.3,84.95,85.15,-0.05,0.267762772,0,0,0,0,0,0,0,0,0,0,1,0,0
2017/11/27,2127304,179561728,899,85.15,85.15,84.1,84.15,-1,84.88,84.38,84.5975,83.425,82.26041667,78.01479167,2826260,3309124.5,2365513.6,3415658.467,3550663.683,3648814.363,239644858,278914638.1,199816129.9,283559883.6,290976890.5,283489807.3,2127304,85.15,85.15,84.1,84.15,-1,0.271538919,0,0,0,0,0,0,0,0,0,0,1,0,0
2017/11/28,2007123,167971263,1014,83.95,84,83.5,83.6,-0.55,84.65,84.325,84.5175,83.435,82.30708333,78.063125,2333747,3408256.9,2359298.05,3375287.9,3542302.925,3651063.304,198030681.8,287168627,199143214.1,280231089.8,290416198.5,283748824.3,2007123,83.95,84,83.5,83.6,-0.55,0.276315789,0,0,0,0,0,0,0,0,0,0,1,0,0
2017/11/29,1381859,115678483,559,83.65,83.95,83.55,83.7,0.1,84.36,84.365,84.4475,83.44916667,82.36166667,78.108125,1627374.2,2919423.7,2362703.6,3355052.883,3526311.625,3631464.404,137277133,246403706.8,199332268,278569398.1,289255256.8,282385050.4,1381859,83.65,83.95,83.55,83.7,0.1,0.274193548,0,0,0,0,0,0,0,0,0,0,1,0,0
